Id;Amount;Vol_total;Btw_pour;Pour_time;Time;Dev_id;Brand_id;CustomerId;LocationId;CreationDate;CL;ConvertedAmount;ConvertedCL;SelectedCL;TimeUTC;Flow_0;FlowRate;Mode;TapId;StopCondition;Temp_after;Temp_before
3414244;0;2817;401;24500;2019-05-02 17:11:59.000;844e-0000-0f01-071a;1;78;96;2.05.2019 14:12;0;2;50;50;2019-05-02 14:11:59.000;2,421053;1,988543;0;302;0;1,899999976;15,30000019
3414671;0;2633;3724;22825;2019-05-02 18:14:27.000;844e-0000-0f01-071a;1;78;96;2.05.2019 15:14;0;2;50;50;2019-05-02 15:14:27.000;2,719298;1,993044;0;302;0;3,299999952;24,79999924
3414753;0;2710;750;23525;2019-05-02 18:27:22.000;844e-0000-0f01-071a;1;78;96;2019-05-02 15:27:23.000;0;2;50;50;2019-05-02 15:27:22.000;2,516046;1,991163;0;302;0;2,299999952;18,89999962
3415277;2;2852;3083;24650;2019-05-02 19:19:11.000;844e-0000-0f01-071a;1;78;96;2.05.2019 16:19;50;2;50;50;2019-05-02 16:19:11.000;2,736842;2,001352;0;302;0;2,900000095;22,20000076
3415278;0;2704;5;15050;2019-05-02 19:19:32.000;844e-0000-0f01-071a;1;78;96;2.05.2019 16:19;0;2;50;50;2019-05-02 16:19:32.000;1,842105;3,105438;1;302;0;1;5,5
3415284;0;1583;22;13500;2019-05-02 19:20:09.000;844e-0000-0f01-071a;1;78;96;2.05.2019 16:20;0;1;30;30;2019-05-02 16:20:09.000;2,77193;2,005198;0;302;0;1,600000024;5,699999809
3415309;0;1504;125;13150;2019-05-02 19:22:28.000;844e-0000-0f01-071a;1;78;96;2.05.2019 16:22;0;1;30;30;2019-05-02 16:22:28.000;2,157895;1,953172;0;302;0;2;6,5
3415318;0;2506;48;21975;2019-05-02 19:23:39.000;844e-0000-0f01-071a;1;78;96;2.05.2019 16:23;0;2;50;50;2019-05-02 16:23:39.000;1,859649;1,968744;0;302;0;1,200000048;5,400000095
3415341;2;2853;58;15150;2019-05-02 19:24:53.000;844e-0000-0f01-071a;1;78;96;2.05.2019 16:25;50;2;50;50;2019-05-02 16:24:53.000;1,824561;3,257484;1;302;0;0,600000024;4,199999809
3415343;0;2582;2;14950;2019-05-02 19:25:11.000;844e-0000-0f01-071a;1;78;96;2.05.2019 16:25;0;2;50;50;2019-05-02 16:25:11.000;1,263158;2,983043;1;302;0;0,5;0,800000012
3415560;0;2319;907;19975;2019-05-02 19:40:39.000;844e-0000-0f01-071a;1;78;96;2.05.2019 16:40;0;2;50;50;2019-05-02 16:40:39.000;2,508772;2,001625;0;302;0;2,400000095;14,5
3415653;2;2853;395;15250;2019-05-02 19:47:30.000;844e-0000-0f01-071a;1;78;96;2019-05-02 16:47:30.047;50;2;50;50;2019-05-02 16:47:30.000;2,245614;3,236123;1;302;0;1,200000048;11,60000038
3415696;2;2850;203;17100;2019-05-02 19:51:11.000;844e-0000-0f01-071a;1;78;96;2.05.2019 16:51;50;2;50;50;2019-05-02 16:51:11.000;2,245614;2,882938;1;302;0;0,899999976;8,199999809
3415776;0;2657;411;13675;2019-05-02 19:58:17.000;844e-0000-0f01-071a;1;78;96;2.05.2019 16:58;0;2;50;50;2019-05-02 16:58:17.000;2,368421;3,357388;1;302;0;1,299999952;10
3415807;0;573;138;4875;2019-05-02 20:00:41.000;844e-0000-0f01-071a;1;78;96;2.05.2019 17:01;0;0;0;50;2019-05-02 17:00:41.000;2,210526;1,918129;0;302;0;2,700000048;6,900000095
3415809;0;2078;4;18125;2019-05-02 20:01:05.000;844e-0000-0f01-071a;1;78;96;2.05.2019 17:01;0;1;30;50;2019-05-02 17:01:05.000;1,807018;1,972656;0;302;0;1,200000048;4
3415829;0;2833;50;14200;2019-05-02 20:02:11.000;844e-0000-0f01-071a;1;78;96;2019-05-02 17:03:08.063;0;2;50;50;2019-05-02 17:02:11.000;1,929825;3,450704;1;302;0;0,5;4,300000191
3415847;4;75;91;1125;2019-05-02 20:03:43.000;844e-0000-0f01-071a;1;78;96;2.05.2019 17:03;0;4;0;0;2019-05-02 17:03:43.000;0;0;10;302;0;3,599999905;3,900000095
3415858;0;2733;79;14975;2019-05-02 20:05:19.000;844e-0000-0f01-071a;1;78;96;2.05.2019 17:05;0;2;50;50;2019-05-02 17:05:19.000;2,070175;3,154966;1;302;0;0,800000012;5,300000191
3416072;0;2628;1236;14125;2019-05-02 20:26:10.000;844e-0000-0f01-071a;1;78;96;2.05.2019 17:26;0;2;50;50;2019-05-02 17:26:10.000;2,508772;3,214408;1;302;0;1,700000048;15,10000038
3416102;0;2596;122;13375;2019-05-02 20:28:27.000;844e-0000-0f01-071a;1;78;96;2.05.2019 17:28;0;2;50;50;2019-05-02 17:28:27.000;2,245614;3,352681;1;302;0;1;8,399999619
3416245;0;2484;596;13050;2019-05-02 20:38:38.000;844e-0000-0f01-071a;1;78;96;2.05.2019 17:38;0;2;50;50;2019-05-02 17:38:38.000;2,508772;3,285609;1;302;0;1,5;12
3416335;0;2509;503;12425;2019-05-02 20:47:15.000;844e-0000-0f01-071a;1;78;96;2.05.2019 17:47;0;2;50;50;2019-05-02 17:47:15.000;2,368421;3,48618;1;302;0;1,399999976;11,69999981
3416400;0;2841;287;14775;2019-05-02 20:52:18.000;844e-0000-0f01-071a;1;78;96;2.05.2019 17:52;0;2;50;50;2019-05-02 17:52:18.000;2,333333;3,325912;1;302;0;1,100000024;9,5
3416829;2;2855;2276;14225;2019-05-02 21:30:29.000;844e-0000-0f01-071a;1;78;96;2.05.2019 18:30;50;2;50;50;2019-05-02 18:30:29.000;2,701754;3,471772;1;302;0;2;19,60000038
3416859;0;2782;211;16500;2019-05-02 21:34:18.000;844e-0000-0f01-071a;1;78;96;2.05.2019 18:34;0;2;50;50;2019-05-02 18:34:18.000;2,298246;2,91547;1;302;0;1,399999976;11,10000038
3416995;2;2851;557;14250;2019-05-02 21:43:50.000;844e-0000-0f01-071a;1;78;96;2019-05-02 18:43:50.037;50;2;50;50;2019-05-02 18:43:50.000;2,438596;3,460757;1;302;0;1,5;13
3417447;2;2850;2822;24500;2019-05-02 22:31:18.000;844e-0000-0f01-071a;1;78;96;2.05.2019 19:31;50;2;50;50;2019-05-02 19:31:18.000;2,736842;2,012173;0;302;0;2,299999952;20,20000076
3417449;0;2687;3;14475;2019-05-02 22:31:37.000;844e-0000-0f01-071a;1;78;96;2.05.2019 19:31;0;2;50;50;2019-05-02 19:31:37.000;1,842105;3,208193;1;302;0;0,899999976;3,799999952
3417482;0;1490;150;12975;2019-05-02 22:34:22.000;844e-0000-0f01-071a;1;78;96;2.05.2019 19:34;0;1;30;30;2019-05-02 19:34:22.000;2,210526;1,960585;0;302;0;2,400000095;7,400000095
3417506;0;1686;160;9725;2019-05-02 22:37:13.000;844e-0000-0f01-071a;1;78;96;2.05.2019 19:37;0;1;30;30;2019-05-02 19:37:13.000;2,035088;2,969377;1;302;0;1,700000048;7,5
3417744;2;2855;1152;16425;2019-05-02 22:56:43.000;844e-0000-0f01-071a;1;78;96;2.05.2019 19:57;50;2;50;50;2019-05-02 19:56:43.000;2,578947;3,006756;1;302;0;1,600000024;15,60000038
3417748;2;418;3;22000;2019-05-02 22:57:09.000;844e-0000-0f01-071a;1;78;96;2.05.2019 19:57;50;2;50;50;2019-05-02 19:57:09.000;2,052632;0,301435;0;302;1;2,599999905;2,599999905
3417749;1;88;1;15000;2019-05-02 22:57:25.000;844e-0000-0f01-071a;1;78;96;2.05.2019 19:57;30;1;30;30;2019-05-02 19:57:25.000;0;0,05614;0;302;1;1,899999976;3,200000048
3417751;0;82;2;5700;2019-05-02 22:57:33.000;844e-0000-0f01-071a;1;78;96;2.05.2019 19:57;0;0;0;30;2019-05-02 19:57:33.000;0;0,129271;0;302;1;2,5;2,5
3417880;2;192;769;24000;2019-05-02 23:10:47.000;844e-0000-0f01-071a;1;78;96;2.05.2019 20:10;50;2;50;50;2019-05-02 20:10:47.000;0;0,111111;0;302;1;3,599999905;13
3417881;0;144;2;5500;2019-05-02 23:10:55.000;844e-0000-0f01-071a;1;78;96;2.05.2019 20:10;0;0;0;50;2019-05-02 20:10:55.000;0,368421;0,331738;0;302;1;2,200000048;3,099999905
3417924;0;1970;255;9050;2019-05-02 23:15:20.000;844e-0000-0f01-071a;1;78;96;2.05.2019 20:15;0;1;30;50;2019-05-02 20:15:20.000;0,701754;3,741398;0;302;0;7,199999809;9,600000381
3417932;0;1395;17;7450;2019-05-02 23:15:45.000;844e-0000-0f01-071a;1;78;96;2.05.2019 20:15;0;1;30;50;2019-05-02 20:15:45.000;1,666667;3,190863;0;302;0;8,199999809;9,300000191
3417933;0;784;33;4475;2019-05-02 23:16:27.000;844e-0000-0f01-071a;1;78;96;2.05.2019 20:16;0;0;0;50;2019-05-02 20:16:27.000;6,403509;2,916789;0;302;0;2,099999905;5
3417941;0;828;19;7250;2019-05-02 23:16:54.000;844e-0000-0f01-071a;1;78;96;2.05.2019 20:16;0;0;0;30;2019-05-02 20:16:54.000;1,877193;1,906836;0;302;0;2;4,300000191
3417986;2;2850;236;24975;2019-05-02 23:21:16.000;844e-0000-0f01-071a;1;78;96;2.05.2019 20:22;50;2;50;50;2019-05-02 20:21:16.000;2,192982;1,973904;0;302;0;1;7,300000191
3417987;2;1122;1;16000;2019-05-02 23:21:34.000;844e-0000-0f01-071a;1;78;96;2019-05-02 20:22:32.097;50;2;50;50;2019-05-02 20:21:34.000;0,982456;1,186404;0;302;1;1,100000024;1,5
3417988;1;725;3;9650;2019-05-02 23:21:48.000;844e-0000-0f01-071a;1;78;96;2.05.2019 20:22;30;1;30;30;2019-05-02 20:21:48.000;1,192982;1,245341;0;302;1;0,899999976;1,600000024
3417997;1;725;1;9500;2019-05-02 23:21:59.000;844e-0000-0f01-071a;1;78;96;2.05.2019 20:22;30;1;30;30;2019-05-02 20:21:59.000;1,175439;1,265005;0;302;1;0,899999976;1
3418071;2;2850;468;35600;2019-05-02 23:30:23.000;844e-0000-0f01-071a;1;78;96;2019-05-02 20:30:27.017;50;2;50;50;2019-05-02 20:30:23.000;1,614035;1,384782;2;302;0;1,5;9,199999809
3418125;2;2854;287;14450;2019-05-02 23:35:26.000;844e-0000-0f01-071a;1;78;96;2.05.2019 20:35;50;2;50;50;2019-05-02 20:35:26.000;1,561404;3,4165;1;302;0;0,600000024;7,699999809
3418126;0;2322;1;20275;2019-05-02 23:35:49.000;844e-0000-0f01-071a;1;78;96;2.05.2019 20:35;0;2;50;50;2019-05-02 20:35:49.000;2,035088;1,974604;0;302;0;0,800000012;1
3418424;2;2854;2059;14350;2019-05-03 00:10:23.000;844e-0000-0f01-071a;1;78;96;2.05.2019 21:10;50;2;50;50;2019-05-02 21:10:23.000;2,75567;3,440308;1;302;0;1,399999976;16,39999962
3418425;0;2445;2;19075;2019-05-03 00:10:45.000;844e-0000-0f01-071a;1;78;96;2.05.2019 21:10;0;2;50;50;2019-05-02 21:10:45.000;1,985451;2,211952;1;302;0;0,899999976;2,099999905
3418554;2;2853;1254;15325;2019-05-03 00:31:55.000;844e-0000-0f01-071a;1;78;96;2.05.2019 21:32;50;2;50;50;2019-05-02 21:31:55.000;2,738554;3,220286;1;302;0;1,100000024;15,10000038
3418555;0;2653;1;16750;2019-05-03 00:32:14.000;844e-0000-0f01-071a;1;78;96;2.05.2019 21:32;0;2;50;50;2019-05-02 21:32:14.000;2,052632;2,736842;1;302;0;0,800000012;1,799999952
3418556;4;73;1;1125;2019-05-03 00:32:16.000;844e-0000-0f01-071a;1;78;96;2.05.2019 21:32;0;4;0;0;2019-05-02 21:32:16.000;0;0;10;302;0;1;0,899999976
3418607;0;2580;658;22300;2019-05-03 00:43:38.000;844e-0000-0f01-071a;1;78;96;2.05.2019 21:43;0;2;50;50;2019-05-02 21:43:38.000;2,567394;1,998269;0;302;0;1,799999952;12
3418853;0;1048;3843;8900;2019-05-03 01:47:51.000;844e-0000-0f01-071a;1;78;96;2019-05-02 22:47:49.097;0;0;0;30;2019-05-02 22:47:51.000;2,567394;1,98699;0;302;0;6,599999905;18,70000076
3418953;0;1156;2269;9975;2019-05-03 02:25:51.000;844e-0000-0f01-071a;1;78;96;2.05.2019 23:25;0;0;0;30;2019-05-02 23:25:51.000;2,421053;1,962802;0;302;0;5,599999905;18,60000038
3418984;0;985;1361;8475;2019-05-03 02:48:42.000;844e-0000-0f01-071a;1;78;96;2.05.2019 23:48;0;0;0;30;2019-05-02 23:48:42.000;2,362003;1,956218;0;302;0;5,400000095;17,39999962
3418987;0;1097;204;9525;2019-05-03 02:52:17.000;844e-0000-0f01-071a;1;78;96;2.05.2019 23:52;0;0;0;30;2019-05-02 23:52:17.000;2,210526;1,946862;0;302;0;4;12,39999962
3419068;11;1798;35586;16750;2019-05-03 12:45:40.000;844e-0000-0f01-071a;1;78;96;3.05.2019 09:45;0;11;0;0;2019-05-03 09:45:40.000;0;0;10;302;0;3,400000095;21,60000038
3419411;1;1711;6659;14750;2019-05-03 14:36:55.000;844e-0000-0f01-071a;1;78;96;3.05.2019 11:37;30;1;30;30;2019-05-03 11:36:55.000;2,596491;1,987511;0;302;0;4,400000095;22,39999962
3419412;0;1007;3;8700;2019-05-03 14:37:08.000;844e-0000-0f01-071a;1;78;96;3.05.2019 11:37;0;0;0;30;2019-05-03 11:37:08.000;1,947368;1,94999;0;302;0;2,5;7
3419524;0;280;1204;2100;2019-05-03 14:57:15.000;844e-0000-0f01-071a;1;78;96;3.05.2019 11:58;0;0;0;30;2019-05-03 11:57:15.000;2,67009;2,005013;0;302;0;9,100000381;18,60000038
3419525;2;2853;1;18050;2019-05-03 14:57:35.000;844e-0000-0f01-071a;1;78;96;3.05.2019 11:58;50;2;50;50;2019-05-03 11:57:35.000;2,035088;2,734121;1;302;0;1,700000048;9,600000381
3419526;2;2850;3;24825;2019-05-03 14:58:04.000;844e-0000-0f01-071a;1;78;96;3.05.2019 11:58;50;2;50;50;2019-05-03 11:58:04.000;2,54386;1,985831;0;302;0;1,399999976;2,799999952
3419723;0;2419;2637;20900;2019-05-03 15:42:24.000;844e-0000-0f01-071a;1;78;96;3.05.2019 12:42;0;2;50;50;2019-05-03 12:42:24.000;2,807018;1,996978;0;302;0;3;20,39999962
3419726;0;2636;49;23025;2019-05-03 15:43:37.000;844e-0000-0f01-071a;1;78;96;3.05.2019 12:43;0;2;50;50;2019-05-03 12:43:37.000;2,017544;1,978018;0;302;0;1,5;9,699999809
3419727;0;2689;7;23425;2019-05-03 15:44:09.000;844e-0000-0f01-071a;1;78;96;3.05.2019 12:44;0;2;50;50;2019-05-03 12:44:09.000;1,929825;1,983935;0;302;0;1;3,599999905
3420071;2;2850;3056;24475;2019-05-03 16:35:31.000;844e-0000-0f01-071a;1;78;96;3.05.2019 13:35;50;2;50;50;2019-05-03 13:35:31.000;2,947368;2,014229;0;302;0;2,700000048;20,60000038
3420074;0;1138;6;9850;2019-05-03 16:35:48.000;844e-0000-0f01-071a;1;78;96;3.05.2019 13:35;0;0;0;50;2019-05-03 13:35:48.000;2,017544;1,955651;0;302;0;1,899999976;6,099999905
3420075;2;2850;31;24925;2019-05-03 16:36:46.000;844e-0000-0f01-071a;1;78;96;3.05.2019 13:36;50;2;50;50;2019-05-03 13:36:46.000;2,105263;1,977863;0;302;0;1,299999952;6,900000095
3420189;2;2852;567;24825;2019-05-03 16:46:39.000;844e-0000-0f01-071a;1;78;96;3.05.2019 13:46;50;2;50;50;2019-05-03 13:46:39.000;2,385965;1,987244;0;302;0;1,799999952;12,60000038
3420241;2;2850;263;24700;2019-05-03 16:51:27.000;844e-0000-0f01-071a;1;78;96;3.05.2019 13:51;50;2;50;50;2019-05-03 13:51:27.000;2,526316;1,99588;0;302;0;1,200000048;9,199999809
3420242;0;115;2;600;2019-05-03 16:51:30.000;844e-0000-0f01-071a;1;78;96;3.05.2019 13:51;0;0;0;50;2019-05-03 13:51:30.000;0;2,192982;0;302;0;1,399999976;1,700000048
3420251;2;2851;34;25025;2019-05-03 16:52:30.000;844e-0000-0f01-071a;1;78;96;3.05.2019 13:52;50;2;50;50;2019-05-03 13:52:30.000;2,157895;1,970661;0;302;0;0,899999976;4,699999809
3420434;0;1300;1254;11050;2019-05-03 17:13:36.000;844e-0000-0f01-071a;1;78;96;3.05.2019 14:13;0;0;0;50;2019-05-03 14:13:36.000;2,447582;2,000476;0;302;0;5,300000191;16
3420469;2;2851;122;24850;2019-05-03 17:16:04.000;844e-0000-0f01-071a;1;78;96;2019-05-03 14:16:27.023;50;2;50;50;2019-05-03 14:16:04.000;2;1,984539;0;302;0;1,200000048;10,89999962
3420471;0;2523;1;18175;2019-05-03 17:16:25.000;844e-0000-0f01-071a;1;78;96;3.05.2019 14:16;0;2;50;50;2019-05-03 14:16:25.000;1,789474;2,396776;1;302;0;0,699999988;1,799999952
3420612;0;2790;701;24350;2019-05-03 17:28:31.000;844e-0000-0f01-071a;1;78;96;3.05.2019 14:28;0;2;50;50;2019-05-03 14:28:31.000;2,276423;1,981339;0;302;0;1,899999976;13
3420634;1;1711;155;15000;2019-05-03 17:31:22.000;844e-0000-0f01-071a;1;78;96;3.05.2019 14:31;30;1;30;30;2019-05-03 14:31:22.000;2,22807;1,954386;0;302;0;1,899999976;7,599999905
3420636;2;2850;15;14300;2019-05-03 17:31:52.000;844e-0000-0f01-071a;1;78;96;2019-05-03 14:32:11.077;50;2;50;50;2019-05-03 14:31:52.000;1,842105;3,44743;1;302;0;0,5;4,699999809
3420637;0;2525;1;14100;2019-05-03 17:32:09.000;844e-0000-0f01-071a;1;78;96;3.05.2019 14:32;0;2;50;50;2019-05-03 14:32:09.000;1,824561;3,09195;1;302;0;0,699999988;0,699999988
3421151;2;2852;2485;24675;2019-05-03 18:14:00.000;844e-0000-0f01-071a;1;78;96;3.05.2019 15:14;50;2;50;50;2019-05-03 15:14:00.000;2,67009;1,999325;0;302;0;2,599999905;19,70000076
3421446;4;98;1506;1125;2019-05-03 18:39:07.000;844e-0000-0f01-071a;1;78;96;2019-05-03 15:39:11.047;0;4;0;0;2019-05-03 15:39:07.000;0;0;10;302;0;16,70000076;19,10000038
3421489;2;2851;116;24675;2019-05-03 18:41:29.000;844e-0000-0f01-071a;1;78;96;3.05.2019 15:41;50;2;50;50;2019-05-03 15:41:29.000;2,631579;1,998614;0;302;0;2,400000095;18,70000076
3421605;0;2518;374;15700;2019-05-03 18:48:00.000;844e-0000-0f01-071a;1;78;96;3.05.2019 15:48;0;2;50;50;2019-05-03 15:48:00.000;2,385965;2,769024;1;302;0;1,5;12,30000019
3421636;0;506;140;4075;2019-05-03 18:50:25.000;844e-0000-0f01-071a;1;78;96;3.05.2019 15:50;0;0;0;30;2019-05-03 15:50:25.000;2,77193;2,006243;0;302;0;3,299999952;8,100000381
3421816;2;2855;684;15750;2019-05-03 19:02:06.000;844e-0000-0f01-071a;1;78;96;3.05.2019 16:02;50;2;50;50;2019-05-03 16:02:06.000;2,362003;3,135617;1;302;0;1,600000024;14,30000019
3421943;2;2854;452;22000;2019-05-03 19:10:01.000;844e-0000-0f01-071a;1;78;96;3.05.2019 16:10;50;2;50;50;2019-05-03 16:10:01.000;3;2,244019;1;302;0;1;12,19999981
3421946;0;804;1;6800;2019-05-03 19:10:10.000;844e-0000-0f01-071a;1;78;96;3.05.2019 16:10;0;0;0;50;2019-05-03 16:10:10.000;2,368421;1,971104;0;302;0;1,200000048;1,600000024
3421949;0;2103;1;10725;2019-05-03 19:10:23.000;844e-0000-0f01-071a;1;78;96;3.05.2019 16:10;0;1;30;50;2019-05-03 16:10:23.000;1,824561;3,374637;1;302;0;0,699999988;1,600000024
3422250;0;2561;1184;13050;2019-05-03 19:30:21.000;844e-0000-0f01-071a;1;78;96;3.05.2019 16:30;0;2;50;50;2019-05-03 16:30:21.000;3,132221;3,389124;1;302;0;1,899999976;15,89999962
3422269;2;2852;25;24750;2019-05-03 19:31:12.000;844e-0000-0f01-071a;1;78;96;3.05.2019 16:31;50;2;50;50;2019-05-03 16:31:12.000;2,631579;1,993266;0;302;0;1;8
3422534;2;2850;762;24750;2019-05-03 19:44:20.000;844e-0000-0f01-071a;1;78;96;3.05.2019 16:44;50;2;50;50;2019-05-03 16:44:20.000;2,601626;1,991848;0;302;0;1,600000024;13,60000038
3422549;0;2623;11;17475;2019-05-03 19:44:50.000;844e-0000-0f01-071a;1;78;96;3.05.2019 16:44;0;2;50;50;2019-05-03 16:44:50.000;1,789474;2,593178;1;302;0;0,800000012;5,099999905
3422616;2;2850;193;24950;2019-05-03 19:48:29.000;844e-0000-0f01-071a;1;78;96;3.05.2019 16:48;50;2;50;50;2019-05-03 16:48:29.000;2,070175;1,975881;0;302;0;1,100000024;6,5
3422667;2;2851;102;24900;2019-05-03 19:50:37.000;844e-0000-0f01-071a;1;78;96;3.05.2019 16:50;50;2;50;50;2019-05-03 16:50:37.000;2,157895;1,980554;0;302;0;0,899999976;4,900000095
3422856;0;2381;685;20650;2019-05-03 20:02:24.000;844e-0000-0f01-071a;1;78;96;3.05.2019 17:02;0;2;50;50;2019-05-03 17:02:24.000;2,41335;1,988871;0;302;0;2;11,89999962
3422881;4;75;100;1125;2019-05-03 20:04:05.000;844e-0000-0f01-071a;1;78;96;3.05.2019 17:04;0;4;0;0;2019-05-03 17:04:05.000;0;0;10;302;0;5,900000095;6,900000095
3422882;4;73;1;1125;2019-05-03 20:04:07.000;844e-0000-0f01-071a;1;78;96;3.05.2019 17:04;0;4;0;0;2019-05-03 17:04:07.000;0;0;10;302;0;5,099999905;5,800000191
3423230;2;2852;850;14925;2019-05-03 20:18:33.000;844e-0000-0f01-071a;1;78;96;3.05.2019 17:19;50;2;50;50;2019-05-03 17:18:33.000;2,32777;3,305416;1;302;0;1,200000048;14,60000038
3423232;0;2426;2;13525;2019-05-03 20:18:49.000;844e-0000-0f01-071a;1;78;96;3.05.2019 17:19;0;2;50;50;2019-05-03 17:18:49.000;1,877193;3,094983;1;302;0;0,800000012;2
3423290;2;2850;120;25050;2019-05-03 20:21:15.000;844e-0000-0f01-071a;1;78;96;3.05.2019 17:21;50;2;50;50;2019-05-03 17:21:15.000;1,982456;1,967994;0;302;0;1,200000048;6,199999809
3423649;0;2343;896;20175;2019-05-03 20:36:32.000;844e-0000-0f01-071a;1;78;96;3.05.2019 17:36;0;2;50;50;2019-05-03 17:36:32.000;2,516046;2,002652;0;302;0;2,5;13,89999962
3423847;0;2491;484;13425;2019-05-03 20:44:51.000;844e-0000-0f01-071a;1;78;96;3.05.2019 17:45;0;2;50;50;2019-05-03 17:44:51.000;2,438596;3,20298;1;302;0;1,700000048;12,10000038
3424000;0;2684;364;23275;2019-05-03 20:51:20.000;844e-0000-0f01-071a;1;78;96;3.05.2019 17:51;0;2;50;50;2019-05-03 17:51:20.000;2,649123;1,992952;0;302;0;1,5;10,69999981
3424100;2;2852;210;14750;2019-05-03 20:55:06.000;844e-0000-0f01-071a;1;78;96;3.05.2019 17:55;50;2;50;50;2019-05-03 17:55:06.000;2,263158;3,344633;1;302;0;1;7,599999905
3424102;4;77;4;1125;2019-05-03 20:55:11.000;844e-0000-0f01-071a;1;78;96;3.05.2019 17:55;0;4;0;0;2019-05-03 17:55:11.000;0;0;10;302;0;1,5;1,899999976
3424284;0;1567;397;9550;2019-05-03 21:01:59.000;844e-0000-0f01-071a;1;78;96;3.05.2019 18:02;0;1;30;30;2019-05-03 18:01:59.000;2,614035;2,805181;1;302;0;2,5;9,699999809
3424338;2;2851;86;14150;2019-05-03 21:03:41.000;844e-0000-0f01-071a;1;78;96;3.05.2019 18:03;50;2;50;50;2019-05-03 18:03:41.000;2,421053;3,485215;1;302;0;0,800000012;7,199999809
3424412;4;84;91;1125;2019-05-03 21:05:13.000;844e-0000-0f01-071a;1;78;96;3.05.2019 18:06;0;4;0;0;2019-05-03 18:05:13.000;0;0;10;302;0;4,300000191;4,900000095
3424522;0;2749;333;14700;2019-05-03 21:11:02.000;844e-0000-0f01-071a;1;78;96;2019-05-03 18:11:04.090;0;2;50;50;2019-05-03 18:11:02.000;2,614035;3,233083;1;302;0;1;9,600000381
3424526;4;76;0;1125;2019-05-03 21:11:03.000;844e-0000-0f01-071a;1;78;96;3.05.2019 18:11;0;4;0;0;2019-05-03 18:11:03.000;0;0;10;302;0;1,5;1,299999952
3424661;2;2855;339;14125;2019-05-03 21:16:57.000;844e-0000-0f01-071a;1;78;96;3.05.2019 18:17;50;2;50;50;2019-05-03 18:16:57.000;2,561404;3,496351;1;302;0;0,800000012;9,199999809
3424667;2;2486;1;12450;2019-05-03 21:17:11.000;844e-0000-0f01-071a;1;78;96;3.05.2019 18:17;50;2;50;50;2019-05-03 18:17:11.000;1,245614;3,44677;0;302;1;0,400000006;1,200000048
3424668;0;246;2;13025;2019-05-03 21:17:26.000;844e-0000-0f01-071a;1;78;96;3.05.2019 18:17;0;0;0;50;2019-05-03 18:17:26.000;1,249465;0,277469;0;302;1;1,200000048;0,400000006
3424873;2;2851;460;36575;2019-05-03 21:25:43.000;844e-0000-0f01-071a;1;78;96;3.05.2019 18:25;50;2;50;50;2019-05-03 18:25:43.000;0;1,348347;0;302;0;1,299999952;9,699999809
3424878;0;1202;2;8825;2019-05-03 21:25:54.000;844e-0000-0f01-071a;1;78;96;3.05.2019 18:26;0;0;0;50;2019-05-03 18:25:54.000;0,859649;2,310024;0;302;0;1,100000024;1,5
3424880;0;2721;9;21925;2019-05-03 21:26:26.000;844e-0000-0f01-071a;1;78;96;3.05.2019 18:26;0;2;50;50;2019-05-03 18:26:26.000;2,438596;2,145272;0;302;0;0,800000012;2,700000048
3424891;0;1293;12;11300;2019-05-03 21:26:51.000;844e-0000-0f01-071a;1;78;96;3.05.2019 18:26;0;0;0;50;2019-05-03 18:26:51.000;2;1,94535;0;302;0;1;2,400000095
3424974;2;2852;205;20300;2019-05-03 21:30:37.000;844e-0000-0f01-071a;1;78;96;2019-05-03 18:30:38.070;50;2;50;50;2019-05-03 18:30:37.000;2,298246;2,430213;1;302;0;0,800000012;5,800000191
3424991;2;2851;24;18475;2019-05-03 21:31:20.000;844e-0000-0f01-071a;1;78;96;3.05.2019 18:31;50;2;50;50;2019-05-03 18:31:20.000;2,280702;2,669325;1;302;0;0,600000024;3,200000048
3425001;0;902;16;7850;2019-05-03 21:31:45.000;844e-0000-0f01-071a;1;78;96;3.05.2019 18:31;0;0;0;30;2019-05-03 18:31:45.000;2,140351;1,926472;0;302;0;1;2,099999905
3425380;0;2649;940;14125;2019-05-03 21:47:40.000;844e-0000-0f01-071a;1;78;96;3.05.2019 18:47;0;2;50;50;2019-05-03 18:47:40.000;2,578947;3,240491;1;302;0;1,700000048;13,39999962
3425729;2;2852;926;16100;2019-05-03 22:03:22.000;844e-0000-0f01-071a;1;78;96;3.05.2019 19:03;50;2;50;50;2019-05-03 19:03:22.000;2,824134;3,064182;1;302;0;1,299999952;15
3425731;2;2850;2;16450;2019-05-03 22:03:41.000;844e-0000-0f01-071a;1;78;96;3.05.2019 19:03;50;2;50;50;2019-05-03 19:03:41.000;1,280702;2,996854;1;302;0;0,899999976;1,899999976
3425732;4;73;1;1125;2019-05-03 22:03:43.000;844e-0000-0f01-071a;1;78;96;3.05.2019 19:03;0;4;0;0;2019-05-03 19:03:43.000;0;0;10;302;0;1,299999952;1,100000024
3425763;4;85;125;1125;2019-05-03 22:05:49.000;844e-0000-0f01-071a;1;78;96;3.05.2019 19:06;0;4;0;0;2019-05-03 19:05:49.000;0;0;10;302;0;5,599999905;6,199999809
3425765;4;83;4;1125;2019-05-03 22:05:54.000;844e-0000-0f01-071a;1;78;96;3.05.2019 19:06;0;4;0;0;2019-05-03 19:05:54.000;0;0;10;302;0;4,900000095;5,699999809
